Transneft,Rosneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Eni,Transneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Eni,Chevron,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Eni,Exxon Mobil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Eni,Lukoil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Eni,Shell,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Eni,Rosneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
KazmunayGas,Eni,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
KazmunayGas,Transneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
KazmunayGas,Chevron,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
KazmunayGas,Exxon Mobil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
KazmunayGas,Lukoil,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
KazmunayGas,Shell,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
KazmunayGas,Rosneft,https://en.wikipedia.org/wiki/Caspian_Pipeline_Consortium
Chevron,Sasol,https://www.chevron.com/stories/chevron-and-sasol-launch-global-joint-venture
Chevron,Kuwait petroleum,https://www.chevron.com/stories/chevron-announces-sale-and-joint-venture-partnership-for-duvernay-shale-assets-in-canada-with-kufpec
Chevron,Phillips 66,http://fuelfix.com/blog/2015/06/02/chevron-phillips-66-joint-venture-may-have-a-second-natural-gas-megaproject-in-the-works/
BP,Rosneft,https://www.google.com/#q=british+petroleum+joint+ventures
BP,Sinopec,http://www.bp.com/en/global/corporate/press/press-releases/bp-and-sinopec-set-up-joint-venture-marine-bunkering-business.html
BP,Kinder Morgan,http://www.ogj.com/articles/2015/10/kinder-morgan-bp-form-joint-venture-terminal-business.html
BP,Reliance,http://www.economist.com/news/business/21599381-indias-biggest-energy-project-has-produced-more-squabbles-gas-deep-controversy
BP,ConocoPhillips,https://en.wikipedia.org/wiki/Prudhoe_Bay_Oil_Field
Exxon Mobil,ConocoPhillips,https://en.wikipedia.org/wiki/Prudhoe_Bay_Oil_Field
Sinopec,Kuwait petroleum,http://oilprice.com/Energy/Energy-General/Kuwait-Invests-In-China-Petrochemical-Joint-Venture.html
Sinopec,Exxon Mobil,http://oilprice.com/Energy/Energy-General/Kuwait-Invests-In-China-Petrochemical-Joint-Venture.html
Sinopec,Saudi Aramco,http://oilprice.com/Energy/Energy-General/Kuwait-Invests-In-China-Petrochemical-Joint-Venture.html
Saudi Aramco,Exxon Mobil,http://oilprice.com/Energy/Energy-General/Kuwait-Invests-In-China-Petrochemical-Joint-Venture.html
CNPC,Abu Dhabi,http://www.thenational.ae/business/industry-insights/energy/china-strikes-deal-with-adnoc-on-abu-dhabi-oil-exploration
Borealis,Abu Dhabi,http://www.thenational.ae/business/energy/20160512/adnoc-revamps-leadership-sets-new-corporate-regime
Occidental,Abu Dhabi,http://www.thenational.ae/business/energy/20160512/adnoc-revamps-leadership-sets-new-corporate-regime
Abu Dhabi,BP ,http://www.adma-opco.com/en/Menu/index.aspx?PriMenuID=2&CatID=15&RefID=0&mnu=Cat&log=0
Abu Dhabi,Total,http://www.adma-opco.com/en/Menu/index.aspx?PriMenuID=2&CatID=15&RefID=0&mnu=Cat&log=1
Abu Dhabi,Jodco,http://www.adma-opco.com/en/Menu/index.aspx?PriMenuID=2&CatID=15&RefID=0&mnu=Cat&log=2
BP ,Total,http://www.adma-opco.com/en/Menu/index.aspx?PriMenuID=2&CatID=15&RefID=0&mnu=Cat&log=3
BP ,Jodco,http://www.adma-opco.com/en/Menu/index.aspx?PriMenuID=2&CatID=15&RefID=0&mnu=Cat&log=4
Total,Jodco,http://www.adma-opco.com/en/Menu/index.aspx?PriMenuID=2&CatID=15&RefID=0&mnu=Cat&log=5
Abu Dhabi,Exxon Mobil,http://corporate.exxonmobil.com/en/company/worldwide-operations/crude-oils/upper-zakum
Abu Dhabi,Japan Oil Development,http://corporate.exxonmobil.com/en/company/worldwide-operations/crude-oils/upper-zakum
Japan Oil Development,Exxon Mobil,http://corporate.exxonmobil.com/en/company/worldwide-operations/crude-oils/upper-zakum
BASF,Total,https://www.basf.com/documents/us/en/Fact-Sheets/PortArthur-Texas-SiteFactSheet.pdf
Novatek,Total,https://en.wikipedia.org/wiki/Novatek
Novatek,Gazprom,https://en.wikipedia.org/wiki/Novatek
Novatek,CNPC,https://en.wikipedia.org/wiki/Yamal_LNG
Total,CNPC,https://en.wikipedia.org/wiki/Yamal_LNG
Total,Chesapeake Oil and Gas,http://www.cleveland.com/shalegas/index.ssf/2012/01/chesapeake_energy_corp_creates.html
