b'No data matches your query or your query is too complex. Request JSON or XML format for more information.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\r\n'
b'HS,2011,201103,March 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,80514236,,,0\r\n'
b'HS,2011,201103,March 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,7517016987,,,0\r\n'
b'HS,2011,201104,April 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,63867402,,,0\r\n'
b'HS,2011,201104,April 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6185323709,,,0\r\n'
b'HS,2011,201105,May 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,132082619,,,0\r\n'
b'HS,2011,201105,May 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,4624261356,,,0\r\n'
b'HS,2011,201106,June 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,57722691,,,0\r\n'
b'HS,2011,201106,June 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6639775715,,,0\r\n'
b'HS,2011,201107,July 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,107139336,,,0\r\n'
b'HS,2011,201107,July 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5129005200,,,0\r\n'
b'HS,2011,201108,August 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,177659220,,,0\r\n'
b'HS,2011,201108,August 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5167562620,,,0\r\n'
b'HS,2011,201109,September 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,171498806,,,0\r\n'
b'HS,2011,201109,September 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5182769717,,,0\r\n'
b'HS,2011,201110,October 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,96784757,,,0\r\n'
b'HS,2011,201110,October 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,7745522202,,,0\r\n'
b'HS,2011,201111,November 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,76510817,,,0\r\n'
b'HS,2011,201111,November 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6832219184,,,0\r\n'
b'HS,2011,201112,December 2011,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,47790303,,,0\r\n'
b'HS,2011,201112,December 2011,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,7765820863,,,0\r\n'
b'HS,2012,201201,January 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,46197157,,,0\r\n'
b'HS,2012,201201,January 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6059986004,,,0\r\n'
b'HS,2012,201202,February 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,395185299,,,0\r\n'
b'HS,2012,201202,February 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6592441133,,,0\r\n'
b'HS,2012,201203,March 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,101228177,,,0\r\n'
b'HS,2012,201203,March 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6581621703,,,0\r\n'
b'HS,2012,201204,April 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,502289626,,,0\r\n'
b'HS,2012,201204,April 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,5444964729,,,0\r\n'
b'HS,2012,201205,May 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,177910522,,,0\r\n'
b'HS,2012,201205,May 2012,2,0,2,Exports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,6363043106,,,0\r\n'
b'HS,2012,201206,June 2012,2,0,1,Imports,12,Algeria,,0,World,,,,,,,,,27,"Mineral fuels, oils, distillation products, etc",0,,,,,,,,87009532,,,0\r\n'
